Species,Age,Sex,AIV,Site,Latitude,Longitude,Year,Temperature,Population_Density
MBDH,AHY,F,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
ABDU,AHY,F,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
ABDU,AHY,F,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
ABDU,AHY,F,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
ABDU,HY,M,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
ABDU,AHY,M,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
ABDU,HY,F,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
ABDU,AHY,F,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
ABDU,AHY,F,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
ABDU,HY,F,0,Quidi Vidi Lake,47.583333,-52.683333,2005,4.392857143,0.442213449
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,F,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,HY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
MALL,AHY,M,0,Sherbrooke,45.4,-71.9,2006,22.29285714,0.797376327
ABDU,HY,M,1,East Amherst,45.85,-64.1667,2006,20.42857143,1.183553303
ABDU,HY,M,1,Amherst Point,45.7833,-64.25,2006,20.42857143,1.183553303
ABDU,HY,M,1,White Birch,45.95,-64.3,2006,20.07857143,1.434612774
ABDU,HY,M,0,Tower Goose,45.95,-64.3167,2006,20.07857143,1.434612774
ABDU,HY,M,1,Tower Goose,45.95,-64.3167,2006,20.07857143,1.434612774
ABDU,HY,M,0,Tower Goose,45.95,-64.3167,2006,20.07857143,1.434612774
ABDU,HY,F,1,Eddy Road,45.8333,-64.2167,2006,20.07857143,1.183553303
ABDU,HY,M,1,East Amherst,45.85,-64.1667,2006,20.07857143,1.183553303
ABDU,HY,M,0,East Amherst,45.85,-64.1667,2006,20.07857143,1.183553303
ABDU,HY,F,1,East Amherst,45.85,-64.1667,2006,20.07857143,1.183553303
ABDU,HY,M,1,East Amherst,45.85,-64.1667,2006,20.07857143,1.183553303
ABDU,HY,F,1,East Amherst,45.85,-64.1667,2006,20.07857143,1.183553303
ABDU,HY,F,0,East Amherst,45.85,-64.1667,2006,20.07857143,1.183553303
ABDU,HY,F,1,Amherst Point,45.7833,-64.25,2006,20.07857143,1.183553303
ABDU,HY,M,0,Amherst Point,45.7833,-64.25,2006,20.07857143,1.183553303
ABDU,HY,M,0,Amherst Point,45.7833,-64.25,2006,20.07857143,1.183553303
MALL,HY,M,0,Tower Goose,45.95,-64.3167,2006,19.72857143,1.434612774
ABDU,AHY,F,0,Tower Goose,45.95,-64.3167,2006,19.72857143,1.434612774
ABDU,HY,F,0,Tower Goose,45.95,-64.3167,2006,19.72857143,1.434612774
AMWI,HY,M,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
AMWI,HY,M,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
AMWI,HY,F,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
AMWI,HY,F,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
AMWI,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
AMWI,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
AMWI,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
AMWI,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
AMWI,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,1,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,F,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
ABDU,HY,M,0,River Hebert,45.6833,-64.3667,2006,19.72857143,1.183553303
MALL,HY,F,0,Eddy Road,45.8333,-64.2167,2006,19.72857143,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.72857143,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.72857143,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.72857143,1.183553303
ABDU,HY,M,1,East Amherst,45.85,-64.1667,2006,19.72857143,1.183553303
ABDU,HY,M,1,East Amherst,45.85,-64.1667,2006,19.72857143,1.183553303
ABDU,HY,M,1,East Amherst,45.85,-64.1667,2006,19.72857143,1.183553303
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,1,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,1,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.33571429,1.434612774
MALL,HY,F,0,Beausejour Marsh,45.85,-64.2667,2006,19.72857143,1.434612774
MALL,HY,M,0,Beausejour Marsh,45.85,-64.2667,2006,19.72857143,1.434612774
MALL,HY,F,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,F,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,F,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,F,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,F,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,F,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,F,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
ABDU,HY,M,1,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
ABDU,HY,M,1,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
ABDU,HY,M,1,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
ABDU,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
ABDU,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
ABDU,HY,F,0,Amherst Point,45.7833,-64.25,2006,19.72857143,1.183553303
MALL,HY,M,0,White Birch,45.95,-64.3,2006,19.46428571,1.434612774
ABDU,HY,M,0,Tower Goose,45.95,-64.3167,2006,19.46428571,1.434612774
MALL,HY,M,0,Eddy Road,45.8333,-64.2167,2006,19.46428571,1.183553303
MALL,HY,F,0,Eddy Road,45.8333,-64.2167,2006,19.46428571,1.183553303
MALL,HY,M,1,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
AMWI,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
AMWI,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MALL,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
AMWI,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
AMWI,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
AMWI,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MBDH,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MBDH,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
MBDH,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
ABDU,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
ABDU,HY,M,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
ABDU,HY,F,0,East Amherst,45.85,-64.1667,2006,19.46428571,1.183553303
ABDU,HY,M,1,Calhoun,45.7167,-64.75,2006,19.2,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.2,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.2,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.2,1.434612774
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.2,1.434612774
MALL,HY,M,0,Beausejour Marsh,45.85,-64.2667,2006,19.46428571,1.434612774
MALL,HY,F,0,Beausejour Marsh,45.85,-64.2667,2006,19.46428571,1.434612774
MALL,HY,M,0,Beausejour Marsh,45.85,-64.2667,2006,19.46428571,1.434612774
MALL,HY,M,0,Beausejour Marsh,45.85,-64.2667,2006,19.46428571,1.434612774
ABDU,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.46428571,1.183553303
ABDU,HY,M,0,Amherst Point,45.7833,-64.25,2006,19.46428571,1.183553303
ABDU,HY,F,0,New Horton,45.7,-64.6833,2006,19.44285714,1.434612774
ABDU,HY,F,0,New Horton,45.7,-64.6833,2006,19.44285714,1.434612774
ABDU,HY,M,0,East Amherst,45.85,-64.1667,2006,19.71428571,1.183553303
ABDU,HY,M,0,East Amherst,45.85,-64.1667,2006,19.71428571,1.183553303
ABDU,HY,F,0,Calhoun,45.7167,-64.75,2006,19.44285714,1.434612774
ABDU,HY,M,1,Calhoun,45.7167,-64.75,2006,19.44285714,1.434612774
ABDU,HY,F,1,Calhoun,45.7167,-64.75,2006,19.44285714,1.434612774
ABDU,HY,M,0,Calhoun,45.7167,-64.75,2006,19.44285714,1.434612774
